tmdbId,imdb_id,title,original_title,original_language,overview,release_date,runtime,vote_average,vote_count,popularity,backdrop_path,poster_path
72190,tt0816711,world war z,World War Z,en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",2013,116.0,6.600344909377373,5683.0,26.114917,/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg
68724,tt1535108,elysium,Elysium,en,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",2013,109.0,6.289686150122099,3510.0,15.232738,/xjnxyYqsgRDF9NmuNF19kHHu0Yg.jpg,/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg
93456,tt1690953,despicable me 2,Despicable Me 2,en,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,2013,98.0,6.849820758388239,4729.0,24.82355,/fOipappvgVtUbbHOtmCkHzcwJjC.jpg,/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg
107985,tt1213663,the world's end,The World's End,en,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,2013,109.0,6.439716857156259,1820.0,9.830382,/cYDzmKptAh4hu3SFuto0cZGNB86.jpg,/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg
136795,tt2404463,the heat,The Heat,en,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",2013,117.0,6.265855762711579,1595.0,12.706403,/c0V8KAiuoWLXf7TfvwHK4yhIfb9.jpg,/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg
157386,tt1714206,the spectacular now,The Spectacular Now,en,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",2013,95.0,6.387148626311598,1074.0,8.098964,/faV1d4iOsJK8EI7hCeCVCZTUmlj.jpg,/sTEhMxrL6dCOHB9lzY879kiIfIv.jpg
111969,tt2205697,stuck in love,Stuck in Love,en,"An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.",2012,97.0,6.513880069173322,657.0,6.715938,/dWiqMpC1WXeHEtVexPqws7jPXyq.jpg,/byic4VFVrpPyjDWK54CcsxYWW85.jpg
138843,tt1457767,the conjuring,The Conjuring,en,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",2013,112.0,7.125693608711724,3169.0,14.90169,/aQCCpAIdWAp6wyFgjMry4okwrZo.jpg,/wVYREutTvI2tmxr6ujrHT704wGF.jpg
76170,tt1430132,the wolverine,The Wolverine,en,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",2013,126.0,6.216112824653691,4110.0,3.918287,/tqPRfJsrCtX5BvtAP4Bahwhq2dU.jpg,/xNi8daRmN4XY8rXHd4rwLbJf1cU.jpg
136400,tt1272878,2 guns,2 Guns,en,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,2013,109.0,6.341209252223847,1611.0,13.336512,/m65Wy85rsYVFPw56kgGiKE9b4Yb.jpg,/ptURGAFktibhk7DEAbMazlmNqWa.jpg
160588,tt2334873,blue jasmine,Blue Jasmine,en,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",2013,98.0,6.532022628703059,1126.0,12.61244,/q7sl4qm8WlogrZ3cJxzuN8WejM1.jpg,/zLdLiUJfueZBctdv8OvkmGXEHEC.jpg
179144,tt2358891,the great beauty,La grande bellezza,it,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",2013,142.0,6.566223032395339,745.0,8.176134,/caGv0jxkJUP8eVFMDca6B4pTB0e.jpg,/1cmOc3ZPkuCTOTqHEsRr3Pk81Um.jpg
138832,tt1723121,we're the millers,We're the Millers,en,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,2013,110.0,6.612248875517951,3053.0,18.474368,/soxvAxlPTp3ATvvza4jSwzFUUEV.jpg,/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg
59859,tt1650554,kick-ass 2,Kick-Ass 2,en,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",2013,103.0,6.162132319835244,2275.0,13.570264,/4hCDuBCG1oSKFfr4TKLOJG30JzV.jpg,/1go2A3gdQjaMuHWquybgoJlQRcX.jpg
158999,tt2545118,blackfish,Blackfish,en,"Notorious killer whale Tilikum is responsible for the deaths of three individuals, including a top killer whale trainer. Blackfish shows the sometimes devastating consequences of keeping such intelligent and sentient creatures in captivity.",2013,83.0,6.625816362464147,456.0,5.495138,/tCW0uGWwfZzRkupNFdI0yUo4A0w.jpg,/kCk4mDFE96Mn1AYfEcbxkIiw7ND.jpg
149870,tt2013293,the wind rises,風立ちぬ,ja,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",2013,126.0,6.774187907618905,720.0,9.310866,/938lqhAQaO3hmLg44VbUR7OqlMs.jpg,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg
132363,tt1327773,the butler,The Butler,en,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",2013,132.0,6.666793135045934,1134.0,11.061894,/8gmCPziq1DqjkZJEB9pYwr5Tzr5.jpg,/TTtg1JzS8OJjbmiKTyCSlfYw0M.jpg
122906,tt2194499,about time,About Time,en,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",2013,123.0,7.33688784989361,2140.0,11.213913,/5ZoFGrFCKP0QrcfVwOIHiAwunBg.jpg,/iR1bVfURbN7r1C46WHFbwCkVve.jpg
49047,tt1454468,gravity,Gravity,en,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",2013,91.0,7.149776475846698,5879.0,18.50194,/a2n6bKD7qhCPCAEALgsAhWOAQcc.jpg,/kZ2nZw8D681aphje8NJi8EfbL1U.jpg
146233,tt1392214,prisoners,Prisoners,en,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",2013,153.0,7.550026866544397,3183.0,11.96262,/wMdEGM03bttXmZWChQRnhKne9Et.jpg,/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg
96721,tt1979320,rush,Rush,en,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,2013,123.0,7.28413761623721,2310.0,10.63552,/caKZWDGmv5iW2U99skHs75MmOmU.jpg,/5akKFgS7eeXUw9rKTEujryKrH17.jpg
169813,tt2370248,short term 12,Short Term 12,en,"Grace, a compassionate young supervisor at a foster care facility, works with her boyfriend and colleague, Mason, to help at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",2013,96.0,6.630732953132213,460.0,12.34835,/gTDSid6kZT7vNp1vSNB0nLAnSeG.jpg,/qKnsyaJZLXfiL2JhIJEkpA8C3LU.jpg
129670,tt1821549,nebraska,Nebraska,en,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",2013,115.0,6.561016305636739,648.0,11.160699,/jL6QryTA0tm8s0CElVOoYTqK7bj.jpg,/o1t2Mw18EEBnl8v4Nby3PFjxnM1.jpg
152584,tt2278871,blue is the warmest color,La vie d'Adèle - Chapitres 1 et 2,fr,"Adele's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself.",2013,179.0,6.660485383366641,1114.0,4.938148,/uKFqdRcJ3Oe2qZscCLCZVKo1nml.jpg,/kgUk1wti2cvrptIgUz0VTAtSF6w.jpg
109424,tt1535109,captain phillips,Captain Phillips,en,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",2013,134.0,7.227957380596352,2495.0,13.776068,/fLrGQzvfhTwn9m7AqlJh65FMFfG.jpg,/vjsEi2JytAT76qrtUHPIhXExZAm.jpg
107846,tt1211956,escape plan,Escape Plan,en,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",2013,115.0,6.424545626914202,1688.0,14.191611,/5b0jdmJvsig3vckvHdGFv3vWPay.jpg,/k09ydRsOtdjCUxierkknRdujIF2.jpg
76203,tt2024544,12 years a slave,12 Years a Slave,en,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",2013,134.0,7.598468940731816,3787.0,30.316249,/4Bb1kMIfrT2tYRZ9M6Jhqy6gkeF.jpg,/xdANQijuNrJaw1HA61rDccME4Tm.jpg
80274,tt1731141,ender's game,Ender's Game,en,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",2013,114.0,6.406820014923353,2354.0,12.500305,/qGqlWb5izTPtFngBWdbJAEmninR.jpg,/vrEpLNkv30qw7JiVyorgR6NOWDm.jpg
76338,tt1981115,thor: the dark world,Thor: The Dark World,en,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",2013,112.0,6.674951557999239,4873.0,34.905447,/4zTsF0RtO0av3YX1NaKDqGKPxYF.jpg,/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg
152532,tt0790636,dallas buyers club,Dallas Buyers Club,en,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",2013,117.0,7.529322130845657,2973.0,14.785719,/jHwASc8hBtdfRGUmxS6pq5mHiyN.jpg,/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg
205220,tt2431286,philomena,Philomena,en,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",2013,98.0,6.517793488575849,588.0,6.927182,/eyn0vuN4IZjImE5Dws0iPhZrCMc.jpg,/eBUv2GmGdXmCk1AaSOmyiu70hN8.jpg
203833,tt0816442,the book thief,The Book Thief,en,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refuge is being sheltered by her adoptive parents.",2013,131.0,6.911815326390726,1528.0,16.373622,/arFPEDEW4PzPaMBXgTPzJlumfGw.jpg,/wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg
101299,tt1951264,the hunger games: catching fire,The Hunger Games: Catching Fire,en,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",2013,146.0,7.257942191030519,6656.0,25.309139,/dIi0De3LzEVSQHEUlh0Q2zUpmeW.jpg,/vrQHDXjVmbYzadOXQ0UaObunoy2.jpg
57158,tt1170358,the hobbit: the desolation of smaug,The Hobbit: The Desolation of Smaug,en,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",2013,161.0,7.380641082403962,4633.0,20.644776,/npCPnwDyWfQltGfIZKN6WqeUXGI.jpg,/upnqbFrLDvDyMlBHHTR9b7egDnq.jpg
109445,tt2294629,frozen,Frozen,en,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",2013,102.0,7.1388155197144885,5440.0,24.248243,/fydUcbkqLyESCFa9U5XKqi8dIVj.jpg,/kgwjIb2JDHRhNk13lmSxiClFjVk.jpg
86829,tt2042568,inside llewyn davis,Inside Llewyn Davis,en,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.",2013,105.0,6.558399460155156,845.0,10.838063,/6QOZ7RGucRJLGvm7TH5k2BN0xSp.jpg,/nNxK3pC3DMpPpWKMvo2p3liREVT.jpg
106646,tt0993846,the wolf of wall street,The Wolf of Wall Street,en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",2013,180.0,7.72085262293795,6768.0,16.382422,/2P0toWq3feNvFAzf28j7vNc1IuZ.jpg,/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg
168672,tt1800241,american hustle,American Hustle,en,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",2013,138.0,6.602165395668336,2868.0,16.478036,/bof71DUdBb5FwTylar4rnIVd8z.jpg,/koXGRfatN0tURFWMA0Keb0p0Gtg.jpg
116745,tt0359950,the secret life of walter mitty,The Secret Life of Walter Mitty,en,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,2013,114.0,6.789743355182808,3213.0,8.684892,/8hSjOHRY4OUEpqxszYbMdem8z9C.jpg,/tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg
152601,tt1798709,her,Her,en,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",2013,126.0,7.625402369237876,4215.0,13.829515,/sPPsR9f4K0movWVQ99u4uMqFzEL.jpg,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg
193756,tt1091191,lone survivor,Lone Survivor,en,"Based on the failed June 28, 2005 mission ""Operation Red Wing."" Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",2013,121.0,6.91663828707353,1549.0,10.855502,/g6QPI70Kzt91Q0lGyLfsVqZAwlJ.jpg,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg
140823,tt2140373,saving mr. banks,Saving Mr. Banks,en,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,2013,125.0,6.770824061755159,1256.0,15.130888,/7jyGyVB72hHPLjPQu4hqDGCaraK.jpg,/qfhiVU59BSPCdOZwPNs29Z8S23K.jpg
110415,tt1706620,snowpiercer,Snowpiercer,ko,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",2013,126.0,6.521087066211303,2910.0,14.131906,/55vkNtb83bSwbdWrQTVZTGLBcLx.jpg,/rOBMxkRXaTZypGulL8GEOYKJs63.jpg
157350,tt1840309,divergent,Divergent,en,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",2014,139.0,6.762118517291774,4784.0,21.572585,/ipikQozG6cAtLqhaFqRneA0LI4o.jpg,/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg
181886,tt2316411,enemy,Enemy,en,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,2013,91.0,6.372137140255107,1326.0,12.66992,/teT1Mo9hZkNCDQ6DFBr5eMJwOpz.jpg,/vf40tyDRKZsBmaLsYeopzfFLzLx.jpg
137106,tt1490017,the lego movie,The Lego Movie,en,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",2014,100.0,7.207013372934458,3127.0,16.418133,/9531Jp42H0ppRXjkxxgCulnQNZp.jpg,/9klB7qKC9aCeGyyM4uU5hSA6xDV.jpg
120467,tt2278388,the grand budapest hotel,The Grand Budapest Hotel,en,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",2014,99.0,7.736921720044856,4644.0,14.442048,/xHDynIimfsgj0ZOs0j5ma8v1vmM.jpg,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg
157336,tt0816692,interstellar,Interstellar,en,Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2014,169.0,7.978345393818152,11187.0,32.213481,/5C3RriLKkIAQtQMx85JLtu4rVI2.jpg,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg
225574,tt2024469,non-stop,Non-Stop,en,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",2014,106.0,6.56326703183968,2302.0,19.650229,/7UOWJEhNbePQeGSaVn9PvcRaujX.jpg,/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg
100402,tt1843866,captain america: the winter soldier,Captain America: The Winter Soldier,en,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",2014,136.0,7.423034267710027,5881.0,18.717704,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg
180299,tt2265171,the raid 2,The Raid 2: Berandal,id,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",2014,150.0,6.788734530138982,832.0,8.434884,/wJD1VaO6XMkOSAacUGLkzOKAd4D.jpg,/olA39iaXISiKEkACdELgr0ZRvIF.jpg
102382,tt1872181,the amazing spider-man 2,The Amazing Spider-Man 2,en,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",2014,142.0,6.39517321601582,4274.0,26.23687,/hDvqcbZhq9ux0euxYxCP9N6m1Rh.jpg,/c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg
240832,tt2872732,lucy,Lucy,en,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",2014,89.0,6.240653531140556,6048.0,36.447603,/ozVwXlfxqNsariipatGwa5px3Pm.jpg,/dhjyfcwEoW6jJ4Q7DpZTp6E58GA.jpg
127585,tt1877832,x-men: days of future past,X-Men: Days of Future Past,en,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,2014,131.0,7.338803472635937,6155.0,26.058586,/6RZZNx2irPBou7JyFGwOIoioPYK.jpg,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg
212778,tt2883512,chef,Chef,en,"When Chef Carl Casper suddenly quits his job at a prominent Los Angeles restaurant after refusing to compromise his creative integrity for its controlling owner, he is left to figure out what's next. Finding himself in Miami, he teams up with his ex-wife, his friend and his son to launch a food truck. Taking to the road, Chef Carl goes back to his roots to reignite his passion for the kitchen -- and zest for life and love.",2014,114.0,6.687466571067731,1203.0,8.720309,/12rDMkiQFeXrLhlIbJpArL8wOHf.jpg,/yMtKHR6VG1Yagvv5F7IFpsGBm66.jpg
198277,tt1980929,begin again,Begin Again,en,"Gretta's celebrity boyfriend breaks up with her after a long-term relationship, leaving the singer to find success on her own. With the help of record producer, Dan and hip-hop celebrity, Trouble Gum, Gretta strives to fulfil her musical ambitions.",2013,104.0,6.77906738603327,1285.0,10.289628,/xYA4iSU2mKoDu72CzOjcfKwHC7Y.jpg,/qx4HXHXt528hS4rwePZbZo20xqZ.jpg
102651,tt1587310,maleficent,Maleficent,en,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",2014,97.0,6.846286202077107,4607.0,19.467404,/xjotE7aFdZ0D8aGriYjFOtDayct.jpg,/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg
137113,tt1631867,edge of tomorrow,Edge of Tomorrow,en,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",2014,113.0,7.394302548137564,4979.0,31.982986,/4V1yIoAKPMRQwGBaSses8Bp2nsi.jpg,/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg
262391,tt2800240,serial (bad) weddings,Qu'est-ce qu'on a fait au Bon Dieu,fr,A catholic French couple sees their life upside down when their four daughters get married to men of different religion and origins.,2014,94.0,6.4628087638616005,1114.0,10.926965,/xSTedn34WWuOk5V60UK3ZXWwkXz.jpg,/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg
177677,tt2381249,mission: impossible - rogue nation,Mission: Impossible - Rogue Nation,en,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",2015,131.0,6.878098967583305,3274.0,17.836882,/ki5RnA0xNOEd3R0RohXqJt9R6Om.jpg,/jwqL7croP7JMVfz0l9o7V4yJsJO.jpg
222935,tt2582846,the fault in our stars,The Fault in Our Stars,en,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",2014,125.0,7.342885589954411,3868.0,16.274653,/oQaVV7p916HO5MDI820zzs1pin9.jpg,/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg
187017,tt2294449,22 jump street,22 Jump Street,en,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",2014,112.0,6.798362960324062,3375.0,10.901496,/kdyYOwpKvvD2fSbwfnMM2YPAzfq.jpg,/850chzYHYbT3IISl6Q7dbBuFP2B.jpg
156022,tt0455944,the equalizer,The Equalizer,en,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",2014,132.0,6.86089897374525,2997.0,17.618057,/wHytVsfAZsVDAcABd6iQGmE2j29.jpg,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg
82702,tt1646971,how to train your dragon 2,How to Train Your Dragon 2,en,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",2014,102.0,7.294414170491002,3163.0,12.256689,/8AAuJtCzaibYkbE0QVHc8EBsELB.jpg,/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg
194662,tt2562232,birdman,Birdman,en,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",2014,119.0,7.203682906836347,4657.0,18.193263,/pDqwUJJSaHIv2sxyRYfmYBFeU9C.jpg,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg
